epoch,accuracy,loss,val_accuracy,val_loss
51,0.8888888955116272,0.5700696110725403,0.8759999871253967,0.42418327927589417
52,0.8258928656578064,0.5125795602798462,0.8799999952316284,0.418617844581604
53,0.8055555820465088,0.45978716015815735,0.8799999952316284,0.41836974024772644
54,0.8419643044471741,0.46848252415657043,0.8840000033378601,0.4118754267692566
55,0.8888888955116272,0.4574604034423828,0.8840000033378601,0.41190484166145325
56,0.8324652910232544,0.5238545536994934,0.8840000033378601,0.4101056754589081
57,1.0,0.06870788335800171,0.8840000033378601,0.4100854694843292
58,0.8342013955116272,0.4986914396286011,0.8880000114440918,0.4001883864402771
59,0.75,1.095474362373352,0.8880000114440918,0.4005143642425537
60,0.8263888955116272,0.5326151251792908,0.8880000114440918,0.3975086808204651
61,0.5,0.8696564435958862,0.8880000114440918,0.39816775918006897
62,0.8419643044471741,0.48600268363952637,0.8880000114440918,0.4042821526527405
63,0.8333333134651184,0.4063771367073059,0.8880000114440918,0.4041636288166046
64,0.8401785492897034,0.4730042517185211,0.8880000114440918,0.4025312662124634
65,0.8611111044883728,0.42761293053627014,0.8880000114440918,0.4024353623390198
66,0.831250011920929,0.5051138997077942,0.8880000114440918,0.40061116218566895
67,0.8055555820465088,0.42047998309135437,0.8880000114440918,0.4004291296005249
68,0.8366071581840515,0.4822849929332733,0.8920000195503235,0.39937689900398254
69,0.8888888955116272,0.3266662061214447,0.8920000195503235,0.39943018555641174
70,0.8559027910232544,0.45206546783447266,0.8920000195503235,0.39982861280441284
71,1.0,0.18883366882801056,0.8920000195503235,0.39985838532447815
72,0.8571428656578064,0.447732150554657,0.8880000114440918,0.40013402700424194
73,0.7777777910232544,0.6304124593734741,0.8880000114440918,0.4001615047454834
74,0.8419643044471741,0.47070470452308655,0.8880000114440918,0.4003022015094757
75,0.8055555820465088,0.7313348054885864,0.8880000114440918,0.4003109037876129
76,0.8473214507102966,0.47769710421562195,0.8880000114440918,0.40019920468330383
77,0.7777777910232544,0.5809960961341858,0.8880000114440918,0.40019696950912476
78,0.8330357074737549,0.47977718710899353,0.8880000114440918,0.4001435935497284
